FullAddress,SID,PID,EXID,Service,Latitude,Longitude,Company,_overlaps
103 ELM ST PINE BLUFFS WY 82082,5332,,19,1000MB/1000MB_Fiber,41.183775,-104.066659,Worland,
80 STONEY POINT RD DUBOIS WY 82513,46420,,3,1000MB/1000MB_Fiber,43.57104,-109.735471,DUBOIS,
1818 CARDINAL ST WORLAND WY 82401,14726,,23,1000MB/1000MB_Fiber,44.004841,-107.944454,Worland,
1100 HI TECH DR SHERIDAN WY 82801,940915,,41,1000MB/1000MB_Fiber,Null,Null,Sheridan,
121 BIRD CHIEF LOOP BUSBY MT 59016,30312,,29,1000MB/1000MB_Fiber,45.52785837,-106.9760257,Forsyth,
611 MAIDEN ST THERMOPOLIS WY 82443,8369,,21,1000MB/1000MB_Fiber,43.651472,-108.212328,Worland,
1222 SOUTH FLAT RD WASHAKIE WY 82401,13825,,23,1000MB/1000MB_Fiber,44.004534,-107.969334,Worland,
423 HARRISON DR DUBOIS WY 82513,946496,,3,1000MB/1000MB_Fiber,Null,Null,DUBOIS,
1813 CARDINAL ST WORLAND WY 82401,14728,,23,1000MB/1000MB_Fiber,44.005214,-107.944341,Worland,
526 N 6 ST THERMOPOLIS WY 82443,8431,,21,1000MB/1000MB_Fiber,43.651488,-108.212118,Worland,
501 RISING SUN LN BUSBY MT 59016,30166,,29,1000MB/1000MB_Fiber,45.53540011,-106.9615212,Forsyth,
124 EAGLE FEATHERS RD BUSBY MT 59016,30073,,29,1000MB/1000MB_Fiber,45.52579562,-106.9631297,Forsyth,
615 E MAIN ST SUNDANCE WY 82729,49735,,78,1000MB/1000MB_Fiber,44.407892,-104.375231,Forsyth,
322 FIRST ST CARPENTER WY 82054,241,,10,1000MB/1000MB_Fiber,41.04586,-104.365882,Worland,
1812 CARDINAL ST WORLAND WY 82401,14727,,23,1000MB/1000MB_Fiber,44.004908,-107.94464,Worland,
804 COUNTY ROAD 158 CARPENTER WY 82054,141,,10,1000MB/1000MB_Fiber,41.115664,-104.185629,Worland,
1305 SOUTH FLAT VLG WORLAND WY 82401,11931,,23,1000MB/1000MB_Fiber,43.996173,-107.970336,Worland,
336 ROUNDUP AVE NEWCASTLE WY 82701,28390,,17,1000MB/1000MB_Fiber,43.846868,-104.203179,Worland,
335 REMINGTON RANCH RD CARPENTER WY 82054,3220,,10,1000MB/1000MB_Fiber,41.048612,-104.517373,Worland,
4602 COUNTY ROAD 207 CARPENTER WY 82054,63302,,10,1000MB/1000MB_Fiber,Null,Null,Worland,
1807 CARDINAL ST WORLAND WY 82401,14850,,23,1000MB/1000MB_Fiber,44.005292,-107.944542,Worland,
5611 1/2  COUNTY ROAD 203 CARPENTER WY 82054,945245,,10,1000MB/1000MB_Fiber,Null,Null,Worland,
4830 COUNTY ROAD 203 CARPENTER WY 82054,61939,,10,1000MB/1000MB_Fiber,41.04282431,-104.3631191,Worland,
161 MUSSER RD NEWCASTLE WY 82701,27034,,17,1000MB/1000MB_Fiber,43.869879,-104.168981,Worland,
810 S 6TH ST WORLAND WY 82401,15239,,23,1000MB/1000MB_Fiber,44.009003,-107.961764,Worland,
516 N 6 ST THERMOPOLIS WY 82443,8432,,21,1000MB/1000MB_Fiber,43.651274,-108.212158,Worland,
1806 CARDINAL ST WORLAND WY 82401,14720,,23,1000MB/1000MB_Fiber,44.004951,-107.944811,Worland,
4111 RIATA RD CARPENTER WY 82054,3216,,10,1000MB/1000MB_Fiber,41.026297,-104.503632,Worland,
206 REMINGTON RANCH RD CARPENTER WY 82054,365,,10,1000MB/1000MB_Fiber,41.032004,-104.520273,Worland,
4160 WAGON WHEEL WAY CARPENTER WY 82054,267,,10,1000MB/1000MB_Fiber,41.040016,-104.49317,Worland,
594 OLD HWY 10 HYSHAM MT 59038,39038,,30,1000MB/1000MB_Fiber,46.29048758,-107.1030766,Forsyth,
175 COUNTY ROAD 154 LOT 1 CARPENTER WY 82054,334,,10,1000MB/1000MB_Fiber,41.027488,-104.256454,Worland,
1760 SAGE CROSSING AVE WORLAND WY 82401,15252,,23,1000MB/1000MB_Fiber,44.005114,-107.945084,Worland,
2801 BIG HORN AVE WORLAND WY 82401,15246,,23,1000MB/1000MB_Fiber,44.019061,-107.933028,Worland,
945 E 10TH ST PINE BLUFFS WY 82082,5369,,19,1000MB/1000MB_Fiber,41.176312,-104.056782,Worland,
175 COUNTY ROAD 154 LOT 2 CARPENTER WY 82054,335,,10,1000MB/1000MB_Fiber,41.027355,-104.256454,Worland,
175 COUNTY ROAD 154 LOT AA CARPENTER WY 82054,340,,10,1000MB/1000MB_Fiber,41.02761,-104.256461,Worland,
14 UPPER BREWER TRAILER PARK LN FORSYTH MT 59327,37946,,25,1000MB/1000MB_Fiber,46.26164267,-106.7980494,Forsyth,
1801 CARDINAL ST WORLAND WY 82401,14721,,23,1000MB/1000MB_Fiber,44.005392,-107.944752,Worland,
175 COUNTY ROAD 154 LOT BB CARPENTER WY 82054,341,,10,1000MB/1000MB_Fiber,41.027727,-104.256474,Worland,
175 COUNTY ROAD 154 LOT 3 CARPENTER WY 82054,336,,10,1000MB/1000MB_Fiber,41.027207,-104.256447,Worland,
607 WARREN ST THERMOPOLIS WY 82443,9688,,21,1000MB/1000MB_Fiber,43.644789,-108.212497,Worland,
541 RYAN ST THERMOPOLIS WY 82443,8379,,21,1000MB/1000MB_Fiber,43.652579,-108.211282,Worland,
993 N HIGHWAY 20 WASHAKIE WY 82401,62973,,23,1000MB/1000MB_Fiber,44.038192,-107.946617,Worland,
1737 CARDINAL ST WORLAND WY 82401,14719,,23,1000MB/1000MB_Fiber,44.005619,-107.945175,Worland,
175 COUNTY ROAD 154 LOT 4 CARPENTER WY 82054,337,,10,1000MB/1000MB_Fiber,41.027065,-104.256447,Worland,
175 COUNTY ROAD 154 LOT 5 CARPENTER WY 82054,338,,10,1000MB/1000MB_Fiber,41.026922,-104.256454,Worland,
5453 COUNTY ROAD 202 CARPENTER WY 82054,333,,10,1000MB/1000MB_Fiber,41.030826,-104.245006,Worland,
1294 SOUTH FLAT RD A WORLAND WY 82401,11410,,23,1000MB/1000MB_Fiber,43.994385,-107.969841,Worland,
91 A TIMBER JACK JOE & TUFFY DUBOIS WY 82513,46940,,3,1000MB/1000MB_Fiber,43.529596,-109.632112,DUBOIS,
1736 CARDINAL ST WORLAND WY 82401,14830,,23,1000MB/1000MB_Fiber,44.005464,-107.945664,Worland,
636 PARK ST THERMOPOLIS WY 82443,8451,,21,1000MB/1000MB_Fiber,43.650868,-108.213141,Worland,
5453 B COUNTY ROAD 202 CARPENTER WY 82054,31,,10,1000MB/1000MB_Fiber,41.030018,-104.246309,Worland,
211 COUNTY ROAD 154 CARPENTER WY 82054,329,,10,1000MB/1000MB_Fiber,41.03416,-104.255258,Worland,
197 COUNTY ROAD 154 CARPENTER WY 82054,330,,10,1000MB/1000MB_Fiber,41.030972,-104.256438,Worland,
5404 COUNTY ROAD 202 CARPENTER WY 82054,339,,10,1000MB/1000MB_Fiber,41.032311,-104.256036,Worland,
1731 CARDINAL ST WORLAND WY 82401,14833,,23,1000MB/1000MB_Fiber,44.005786,-107.945279,Worland,
5409 COUNTY ROAD 202 CARPENTER WY 82054,945432,,10,1000MB/1000MB_Fiber,Null,Null,Worland,
1294 SOUTH FLAT RD WORLAND WY 82401,13802,,23,1000MB/1000MB_Fiber,43.994385,-107.96915,Worland,
121 3RD AVE NEWCASTLE WY 82701,29333,,17,1000MB/1000MB_Fiber,43.852349,-104.219874,Worland,
493 COUNTY ROAD 154 CARPENTER WY 82054,248,,10,1000MB/1000MB_Fiber,41.069476,-104.25443,Worland,
5611 COUNTY ROAD 203 CARPENTER WY 82054,323,,10,1000MB/1000MB_Fiber,41.041766,-104.215365,Worland,
1730 CARDINAL ST WORLAND WY 82401,14831,,23,1000MB/1000MB_Fiber,44.005661,-107.945799,Worland,
5694 COUNTY ROAD 203 CARPENTER WY 82054,324,,10,1000MB/1000MB_Fiber,41.042458,-104.204756,Worland,
5453 A COUNTY ROAD 202 CARPENTER WY 82054,32,,10,1000MB/1000MB_Fiber,41.030821,-104.246114,Worland,
630 PARK ST THERMOPOLIS WY 82443,8450,,21,1000MB/1000MB_Fiber,43.650878,-108.212968,Worland,
516 WYARNO RD SHERIDAN WY 82801,32151,,38,1000MB/1000MB_Fiber,44.834049,-106.869214,Forsyth,
1296 SOUTH FLAT RD WORLAND WY 82401,13801,,23,1000MB/1000MB_Fiber,43.994258,-107.96949,Worland,
1725 CARDINAL ST WORLAND WY 82401,14829,,23,1000MB/1000MB_Fiber,44.005942,-107.945371,Worland,
1029 BROADWAY ST LOT 7 THERMOPOLIS WY 82443,9069,,21,1000MB/1000MB_Fiber,43.645793,-108.219773,Worland,
690 COUNTY ROAD 140 CARPENTER WY 82054,71,,10,1000MB/1000MB_Fiber,41.099378,-104.526724,Worland,
692 IRONSTONE RD CARPENTER WY 82054,74,,10,1000MB/1000MB_Fiber,41.09999,-104.529118,Worland,
99 WALNUT AVE PINE BLUFFS WY 82082,5320,,19,1000MB/1000MB_Fiber,41.184768,-104.059365,Worland,
1350 HI TECH DR SHERIDAN WY 82801,61632,,41,1000MB/1000MB_Fiber,44.835728,-106.976965,Sheridan,
1724 CARDINAL ST WORLAND WY 82401,14832,,23,1000MB/1000MB_Fiber,44.005862,-107.945856,Worland,
221 BENCH RD HYSHAM MT 59038,945916,,30,1000MB/1000MB_Fiber,Null,Null,Forsyth,
3925 SILVER OAK RD CARPENTER WY 82054,364,,10,1000MB/1000MB_Fiber,41.089049,-104.53951,Worland,
1288 SOUTH FLAT RD WORLAND WY 82401,13800,,23,1000MB/1000MB_Fiber,43.995039,-107.969504,Worland,
101 W BRUNDAGE ST SHERIDAN WY 82801,59583,,41,1000MB/1000MB_Fiber,44.79880667,-106.9576504,Sheridan,
624 PARK ST THERMOPOLIS WY 82443,8449,,21,1000MB/1000MB_Fiber,43.650851,-108.212756,Worland,
1719 CARDINAL ST WORLAND WY 82401,14828,,23,1000MB/1000MB_Fiber,44.006114,-107.94548,Worland,
633 TURNING LEAF RD CARPENTER WY 82054,363,,10,1000MB/1000MB_Fiber,41.09185,-104.537003,Worland,
90 A COUNTY ROAD 143 CARPENTER WY 82054,17,,10,1000MB/1000MB_Fiber,41.015806,-104.466461,Worland,
107 MOUNTAIN VIEW DR THERMOPOLIS WY 82443,9136,,21,1000MB/1000MB_Fiber,43.63895,-108.228034,Worland,
124 N 11 ST THERMOPOLIS WY 82443,8726,,21,1000MB/1000MB_Fiber,43.647048,-108.220936,Worland,
623 E MAIN ST SUNDANCE WY 82729,50101,,78,1000MB/1000MB_Fiber,44.407971,-104.374898,Forsyth,
1718 CARDINAL ST WORLAND WY 82401,14823,,23,1000MB/1000MB_Fiber,44.006033,-107.945981,Worland,
701 E MAIN ST SUNDANCE WY 82729,49736,,78,1000MB/1000MB_Fiber,44.40812,-104.374418,Forsyth,
90 COUNTY ROAD 143 CARPENTER WY 82054,264,,10,1000MB/1000MB_Fiber,41.015575,-104.46652,Worland,
1286 SOUTH FLAT RD WORLAND WY 82401,13799,,23,1000MB/1000MB_Fiber,43.995411,-107.969376,Worland,
615 WARREN ST THERMOPOLIS WY 82443,9685,,21,1000MB/1000MB_Fiber,43.644774,-108.21262,Worland,
91 TIMBER JACK JOE & TUFFY DUBOIS WY 82513,46862,,3,1000MB/1000MB_Fiber,43.529474,-109.63231,DUBOIS,
1713 CARDINAL ST WORLAND WY 82401,14827,,23,1000MB/1000MB_Fiber,44.006299,-107.945591,Worland,
240 COUNTY ROAD 143 CARPENTER WY 82054,261,,10,1000MB/1000MB_Fiber,41.035593,-104.474558,Worland,
149 COUNTY ROAD 143 CARPENTER WY 82054,262,,10,1000MB/1000MB_Fiber,41.021839,-104.464873,Worland,
125 COUNTY ROAD 143 CARPENTER WY 82054,263,,10,1000MB/1000MB_Fiber,41.019837,-104.467049,Worland,
392 COUNTY ROAD 145 CARPENTER WY 82054,153,,10,1000MB/1000MB_Fiber,41.057121,-104.427932,Worland,
169 COUNTY ROAD 146 CARPENTER WY 82054,284,,10,1000MB/1000MB_Fiber,41.025363,-104.408674,Worland,
1712 CARDINAL ST WORLAND WY 82401,14824,,23,1000MB/1000MB_Fiber,44.006198,-107.946077,Worland,
1298 SOUTH FLAT RD WORLAND WY 82401,13803,,23,1000MB/1000MB_Fiber,43.993642,-107.96888,Worland,
529 RYAN ST THERMOPOLIS WY 82443,8380,,21,1000MB/1000MB_Fiber,43.652553,-108.211068,Worland,
274 COUNTY ROAD 147 CARPENTER WY 82054,273,,10,1000MB/1000MB_Fiber,41.042029,-104.389864,Worland,
4537 COUNTY ROAD 203 CARPENTER WY 82054,19,,10,1000MB/1000MB_Fiber,41.04154,-104.419951,Worland,
4537 A COUNTY ROAD 203 CARPENTER WY 82054,275,,10,1000MB/1000MB_Fiber,41.042244,-104.420084,Worland,
1707 CARDINAL ST WORLAND WY 82401,14826,,23,1000MB/1000MB_Fiber,44.006493,-107.9457,Worland,
4533 COUNTY ROAD 203 CARPENTER WY 82054,274,,10,1000MB/1000MB_Fiber,41.042517,-104.421569,Worland,
4746 COUNTY ROAD 203 CARPENTER WY 82054,176,,10,1000MB/1000MB_Fiber,41.050709,-104.381106,Worland,
1254 SOUTH FLAT RD WORLAND WY 82401,13818,,23,1000MB/1000MB_Fiber,44.000229,-107.969011,Worland,
618 PARK ST THERMOPOLIS WY 82443,8448,,21,1000MB/1000MB_Fiber,43.650879,-108.212578,Worland,
612 N MAIN ST SHERIDAN WY 82801,59495,,41,1000MB/1000MB_Fiber,44.80441041,-106.9562226,Sheridan,
1701 CARDINAL ST WORLAND WY 82401,14825,,23,1000MB/1000MB_Fiber,44.006674,-107.945804,Worland,
4474 COUNTY ROAD 203 CARPENTER WY 82054,285,,10,1000MB/1000MB_Fiber,41.043769,-104.432715,Worland,
4730 COUNTY ROAD 203 CARPENTER WY 82054,67254,,10,1000MB/1000MB_Fiber,41.042788,-104.383621,Worland,
305 W 5TH ST PINE BLUFFS WY 82082,5443,,19,1000MB/1000MB_Fiber,41.180046,-104.071748,Worland,
618 PARK ST REAR THERMOPOLIS WY 82443,8554,,21,1000MB/1000MB_Fiber,43.651114,-108.212571,Worland,
100 OLD HWY 10 HYSHAM MT 59038,910644,,30,1000MB/1000MB_Fiber,46.2938,-107.2057,Forsyth,
1700 CARDINAL ST WORLAND WY 82401,14821,,23,1000MB/1000MB_Fiber,44.006512,-107.94627,Worland,
1318 LANE 12 1/2 WASHAKIE WY 82401,11954,,23,1000MB/1000MB_Fiber,44.000073,-107.971425,Worland,
129 3RD AVE NEWCASTLE WY 82701,27303,,17,1000MB/1000MB_Fiber,43.85253,-104.219979,Worland,
4696 COUNTY ROAD 204 CARPENTER WY 82054,150,,10,1000MB/1000MB_Fiber,41.057489,-104.389804,Worland,
4644 COUNTY ROAD 204 CARPENTER WY 82054,151,,10,1000MB/1000MB_Fiber,41.057529,-104.39969,Worland,
246 LAWMAN LN CARPENTER WY 82054,346,,10,1000MB/1000MB_Fiber,41.036473,-104.511153,Worland,
1630 CARDINAL ST WORLAND WY 82401,14820,,23,1000MB/1000MB_Fiber,44.006739,-107.946392,Worland,
312 LAWMAN LN CARPENTER WY 82054,373,,10,1000MB/1000MB_Fiber,41.045281,-104.510029,Worland,
336 LAWMAN LN CARPENTER WY 82054,901555,,10,1000MB/1000MB_Fiber,41.048826,-104.509974,Worland,
1220 SOUTH FLAT RD WORLAND WY 82401,13824,,23,1000MB/1000MB_Fiber,44.004828,-107.968977,Worland,
323 ROUNDUP AVE NEWCASTLE WY 82701,28381,,17,1000MB/1000MB_Fiber,43.846479,-104.203466,Worland,
4039 OUTLAW RD CARPENTER WY 82054,3214,,10,1000MB/1000MB_Fiber,41.053692,-104.517685,Worland,
1622 CARDINAL ST WORLAND WY 82401,14818,,23,1000MB/1000MB_Fiber,44.006915,-107.946451,Worland,
4066 OUTLAW RD CARPENTER WY 82054,372,,10,1000MB/1000MB_Fiber,41.054425,-104.509504,Worland,
4051 OUTLAW RD CARPENTER WY 82054,51063,,10,1000MB/1000MB_Fiber,41.053433,-104.510124,Worland,
610 PARK ST THERMOPOLIS WY 82443,8447,,21,1000MB/1000MB_Fiber,43.650871,-108.212425,Worland,
1062 OLD HWY 10 FORSYTH MT 59327,36962,,25,1000MB/1000MB_Fiber,46.28710125,-107.0065239,Forsyth,
217 WESTVIEW DR DUBOIS WY 82513,46358,,3,1000MB/1000MB_Fiber,43.555548,-109.667575,DUBOIS,
1619 CARDINAL ST WORLAND WY 82401,14759,,23,1000MB/1000MB_Fiber,44.006844,-107.945897,Worland,
1212 SOUTH FLAT RD WORLAND WY 82401,13814,,23,1000MB/1000MB_Fiber,44.0069,-107.969031,Worland,
621 WARREN ST THERMOPOLIS WY 82443,9686,,21,1000MB/1000MB_Fiber,43.644724,-108.21282,Worland,
338 REMINGTON RANCH RD CARPENTER WY 82054,149,,10,1000MB/1000MB_Fiber,41.048178,-104.520564,Worland,
254 REMINGTON RANCH RD CARPENTER WY 82054,266,,10,1000MB/1000MB_Fiber,41.038788,-104.523011,Worland,
807 AVOCA AVE SHERIDAN WY 82801,933042,,41,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1613 CARDINAL ST WORLAND WY 82401,14758,,23,1000MB/1000MB_Fiber,44.007016,-107.945966,Worland,
164 REMINGTON RANCH RD CARPENTER WY 82054,352,,10,1000MB/1000MB_Fiber,41.025801,-104.521076,Worland,
4100 RIATA RD CARPENTER WY 82054,269,,10,1000MB/1000MB_Fiber,41.029856,-104.502636,Worland,
1099 CHARLES AVE WORLAND WY 82401,15258,,23,1000MB/1000MB_Fiber,44.009599,-107.955429,Worland,
200 FRONTIER AVE NEWCASTLE WY 82701,28346,,17,1000MB/1000MB_Fiber,43.845555,-104.207823,Worland,
4127 RIATA RD CARPENTER WY 82054,370,,10,1000MB/1000MB_Fiber,41.025655,-104.498992,Worland,
1607 CARDINAL ST WORLAND WY 82401,14819,,23,1000MB/1000MB_Fiber,44.00721,-107.945992,Worland,
4043 RIATA RD CARPENTER WY 82054,937468,,10,1000MB/1000MB_Fiber,41.025802,-104.516945,Worland,
977 N HIGHWAY 20 WASHAKIE WY 82401,11824,,23,1000MB/1000MB_Fiber,44.040559,-107.945307,Worland,
4087 WAGON WHEEL WAY CARPENTER WY 82054,270,,10,1000MB/1000MB_Fiber,41.036848,-104.507159,Worland,
2254 COFFEEN AVE SHERIDAN WY 82801,869573,,41,1000MB/1000MB_Fiber,Null,Null,Sheridan,
259 WHISKEY RIVER RD CARPENTER WY 82054,265,,10,1000MB/1000MB_Fiber,41.036829,-104.492533,Worland,
1410 BEVERLY DR WASHAKIE WY 82401,14705,,23,1000MB/1000MB_Fiber,44.002523,-107.938618,Worland,
110 S 5TH ST WORLAND WY 82401,12528,,23,1000MB/1000MB_Fiber,44.015932,-107.96315,Worland,
229 N INDUSTRIAL WY PINE BLUFFS WY 82082,5367,,19,1000MB/1000MB_Fiber,41.1816,-104.05532,Worland,
151 WHISKEY RIVER RD CARPENTER WY 82054,271,,10,1000MB/1000MB_Fiber,41.023791,-104.488603,Worland,
23032 HWY 85 NEWCASTLE WY 82701,27684,,17,1000MB/1000MB_Fiber,43.8603,-104.193639,Worland,
42 AVERY LN NEWCASTLE WY 82701,26987,,17,1000MB/1000MB_Fiber,43.874267,-104.177104,Worland,
1328 BEVERLY DR WASHAKIE WY 82401,14706,,23,1000MB/1000MB_Fiber,44.002979,-107.938666,Worland,
225 WHISKEY RIVER RD CARPENTER WY 82054,345,,10,1000MB/1000MB_Fiber,41.033998,-104.486715,Worland,
604 PARK ST THERMOPOLIS WY 82443,8446,,21,1000MB/1000MB_Fiber,43.650893,-108.212146,Worland,
250 WHISKEY RIVER RD CARPENTER WY 82054,64541,,10,1000MB/1000MB_Fiber,41.033862,-104.49105,Worland,
4053 WILD WEST WY CARPENTER WY 82054,945708,,10,1000MB/1000MB_Fiber,Null,Null,Worland,
119 S 9TH ST WORLAND WY 82401,12713,,23,1000MB/1000MB_Fiber,44.016432,-107.957004,Worland,
1316 BEVERLY DR WASHAKIE WY 82401,14704,,23,1000MB/1000MB_Fiber,44.003362,-107.938683,Worland,
624 AMORETTI ST THERMOPOLIS WY 82443,9505,,21,1000MB/1000MB_Fiber,43.64193,-108.213071,Worland,
4097 WILD WEST WY CARPENTER WY 82054,268,,10,1000MB/1000MB_Fiber,41.016499,-104.505187,Worland,
320 FIFTH ST CARPENTER WY 82054,946474,,10,1000MB/1000MB_Fiber,Null,Null,Worland,
4002 COUNTY ROAD 207 CARPENTER WY 82054,63387,,10,1000MB/1000MB_Fiber,Null,Null,Worland,
437 COUNTY ROAD 154 CARPENTER WY 82054,249,,10,1000MB/1000MB_Fiber,41.063688,-104.254666,Worland,
1304 BEVERLY DR WASHAKIE WY 82401,14703,,23,1000MB/1000MB_Fiber,44.003775,-107.938721,Worland,
105 MOUNTAIN VIEW DR THERMOPOLIS WY 82443,9135,,21,1000MB/1000MB_Fiber,43.639229,-108.22786,Worland,
121 S 9TH ST WORLAND WY 82401,12900,,23,1000MB/1000MB_Fiber,44.016216,-107.956919,Worland,
505 RYAN ST THERMOPOLIS WY 82443,8386,,21,1000MB/1000MB_Fiber,43.652567,-108.210385,Worland,
Null,41106,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
305 CLARK ST THERMOPOLIS WY 82443,9615,,21,1000MB/1000MB_Fiber,43.642482,-108.207471,Worland,
1222 BEVERLY DR WASHAKIE WY 82401,14702,,23,1000MB/1000MB_Fiber,44.004222,-107.938517,Worland,
50 ORIN WY DOUGLAS WY 82633,64751,,45,1000MB/1000MB_Fiber,Null,Null,Sheridan,
514 LAWSON ST PINE BLUFFS WY 82082,5584,,19,1000MB/1000MB_Fiber,41.179114,-104.074093,Worland,
38 SLATER RD WHEATLAND WY 82201,64229,,47,1000MB/1000MB_Fiber,41.870871,-104.866631,Sheridan,
905 COBURN AVE WORLAND WY 82401,13042,,23,1000MB/1000MB_Fiber,44.016006,-107.956761,Worland,
545 MAIDEN ST THERMOPOLIS WY 82443,8429,,21,1000MB/1000MB_Fiber,43.651461,-108.211528,Worland,
1200 BEVERLY DR WASHAKIE WY 82401,63046,,23,1000MB/1000MB_Fiber,44.00464173,-107.938667,Worland,
40 MONTANA POWER RD FORSYTH MT 59327,37947,,25,1000MB/1000MB_Fiber,46.26546832,-106.7962417,Forsyth,
5300 BISHOP BLVD CHEYENNE WY  82009,944289,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
975 ROAD 11 1/2 WASHAKIE WY 82401,11831,,23,1000MB/1000MB_Fiber,44.040986,-107.935897,Worland,
444 W COLLINS AVE CASPER WY 82601,940865,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1 UPHILL RD DUBOIS WY 82513,932781,,3,1000MB/1000MB_Fiber,Null,Null,DUBOIS,
1128 BEVERLY DR WASHAKIE WY 82401,14701,,23,1000MB/1000MB_Fiber,44.00508,-107.938762,Worland,
705 E MAIN ST SUNDANCE WY 82729,50102,,78,1000MB/1000MB_Fiber,44.408247,-104.374261,Forsyth,
909 COBURN AVE WORLAND WY 82401,15485,,23,1000MB/1000MB_Fiber,44.016011,-107.956593,Worland,
603 WARREN ST THERMOPOLIS WY 82443,9689,,21,1000MB/1000MB_Fiber,43.644769,-108.212301,Worland,
1621 BRUNS WAY CHEYENNE WY 82009,944224,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1279 N MAIN ST LOT 3 PINE BLUFFS WY 82082,5376,,19,1000MB/1000MB_Fiber,41.18663016,-104.0737396,Worland,
1114 BEVERLY DR WASHAKIE WY 82401,14763,,23,1000MB/1000MB_Fiber,44.005729,-107.938864,Worland,
2775 I25 SERVICE RD CHEYENNE WY 82009,930119,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
700 PARSON ST PINE BLUFFS WY 82082,5557,,19,1000MB/1000MB_Fiber,41.177451,-104.077393,Worland,
310 CLEVELAND PL CHEYENNE WY 82007,905766,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1550 YELLOWTAIL DR SHERIDAN WY 82801,876292,,41,1000MB/1000MB_Fiber,Null,Null,Sheridan,
913 COBURN AVE WORLAND WY 82401,13043,,23,1000MB/1000MB_Fiber,44.016022,-107.956391,Worland,
1252 AIRPORT RD WASHAKIE WY 82401,13828,,23,1000MB/1000MB_Fiber,44.000265,-107.949455,Worland,
626 AMORETTI ST THERMOPOLIS WY 82443,9506,,21,1000MB/1000MB_Fiber,43.641969,-108.213232,Worland,
3024 S SWEET 16 DR WORLAND WY 82401,13725,,23,1000MB/1000MB_Fiber,44.018846,-107.929776,Worland,
3818 I25 SERVICE RD CHEYENNE WY 82009,64672,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1249 AIRPORT RD WASHAKIE WY 82401,14673,,23,1000MB/1000MB_Fiber,44.002867,-107.943216,Worland,
426 LOGISTICS DR CHEYENNE WY 82009,913262,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
921 COBURN AVE WORLAND WY 82401,13044,,23,1000MB/1000MB_Fiber,44.016026,-107.956046,Worland,
6421 SPEER RD CHEYENNE WY 82003,910025,,48,1000MB/1000MB_Fiber,Null,Null,Sheridan,
820 S 17TH ST WORLAND WY 82401,14512,,23,1000MB/1000MB_Fiber,44.008249,-107.946344,Worland,
1903 POPLAR ST CASPER WY 82601,928938,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
3380 TOBIN CIR CASPER WY 82604,914734,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1009 COBURN AVE WORLAND WY 82401,12897,,23,1000MB/1000MB_Fiber,44.016009,-107.955256,Worland,
816 S 17TH ST WORLAND WY 82401,14513,,23,1000MB/1000MB_Fiber,44.008413,-107.946339,Worland,
529 MAIDEN ST THERMOPOLIS WY 82443,8425,,21,1000MB/1000MB_Fiber,43.651467,-108.211131,Worland,
44394 HWY 20 CASPER WY 82604,934254,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1656 S SHERIDAN AVE SHERIDAN WY 82801,59719,,41,1000MB/1000MB_Fiber,44.78304508,-106.9489813,Sheridan,
812 S 17TH ST WORLAND WY 82401,14514,,23,1000MB/1000MB_Fiber,44.00865,-107.946325,Worland,
4200 LEGION LN CASPER WY 82601,916101,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
122 S 13TH ST WORLAND WY 82401,13132,,23,1000MB/1000MB_Fiber,44.01619,-107.951896,Worland,
211 ELM ST PINE BLUFFS WY 82082,5302,,19,1000MB/1000MB_Fiber,41.182746,-104.066299,Worland,
1 AYERS NATURAL BRIDGE RD DOUGLAS WY 82633,921156,,45,1000MB/1000MB_Fiber,Null,Null,Sheridan,
804 S 17TH ST WORLAND WY 82401,14515,,23,1000MB/1000MB_Fiber,44.008893,-107.946333,Worland,
150 SALT CREEK HWY MILLS WY 82644,918840,,44,1000MB/1000MB_Fiber,Null,Null,Sheridan,
1121 COBURN AVE WORLAND WY 82401,13034,,23,1000MB/1000MB_Fiber,44.015996,-107.953277,Worland,
868 N EAST FORK RD DUBOIS WY 82513,942757,,3,1000MB/1000MB_Fiber,Null,Null,DUBOIS,
728 S 17TH ST WORLAND WY 82401,14516,,23,1000MB/1000MB_Fiber,44.009135,-107.946386,Worland,
321 ROUNDUP AVE NEWCASTLE WY 82701,28380,,17,1000MB/1000MB_Fiber,43.846467,-104.203542,Worland,
DWYER JUNCTION REST AREA WHEATLAND WY 82201,64772,,46,1000MB/1000MB_Fiber,Null,Null,Sheridan,
137 3RD AVE NEWCASTLE WY 82701,27304,,17,1000MB/1000MB_Fiber,43.852758,-104.219961,Worland,
