FullAddress,SID,PID,EXID,Service,Latitude,Longitude,Company,_overlaps
1090 S PONDEROSA LN WORLAND WY 82401,13769,,23,Fiber,44.03071600078270,-107.92483521289500,Worland,
1312 CLARK ST THERMOPOLIS WY 82443,8592,,21,Fiber,43.643228877393800,-108.22463621318300,Worland,
382 COUNTY ROAD 561N SAVERY WY 82332,23965,,1,Fiber,41.06609639229190,-107.40597220197500,DUBOIS,
1017 PULLIAM AVE WORLAND WY 82401,15460,,23,Fiber,44.01913723618640,-107.95498084845000,Worland,
443 CAMBRIA ST NEWCASTLE WY 82701,27609,,17,Fiber,43.856438557045200,-104.21038738807700,Worland,
2409 E CLEVELAND ST SUNDANCE WY 82729,49816,,78,Fiber,44.41477394323610,-104.35178660383700,Forsyth,
628 BIG HORN ST THERMOPOLIS WY 82443,8471,,21,Fiber,43.64869020907220,-108.21293931307200,Worland,
425 CAMBRIA ST NEWCASTLE WY 82701,27612,,17,Fiber,43.8564503456674,-104.20970782636900,Worland,
301 ELLIOTT RD NEWCASTLE WY 82701,28977,,17,Fiber,43.756628121353200,-104.6586763042680,Worland,
1001 PULLIAM AVE WORLAND WY 82401,12762,,23,Fiber,44.01915053351880,-107.95537808771200,Worland,
1302 CLARK ST THERMOPOLIS WY 82443,8867,,21,Fiber,43.64323166115560,-108.22443663522700,Worland,
382 A COUNTY ROAD 561N SAVERY WY 82332,24074,,1,Fiber,41.06593862919230,-107.40597444719200,DUBOIS,
1013 KILLDEER CIR WORLAND WY 82401,13768,,23,Fiber,44.03481649841730,-107.92250371851600,Worland,
382 B COUNTY ROAD 561N SAVERY WY 82332,23964,,1,Fiber,41.065474062000400,-107.40542707952600,DUBOIS,
303 N 7 ST THERMOPOLIS WY 82443,8328,,21,Fiber,43.64886457564850,-108.21337313295600,Worland,
415 NORTH LN WORLAND WY 82401,12337,,23,Fiber,44.02207984487690,-107.95235027463400,Worland,
419 CAMBRIA ST NEWCASTLE WY 82701,27613,,17,Fiber,43.85643982506520,-104.20947613084700,Worland,
1242 CLARK ST THERMOPOLIS WY 82443,8865,,21,Fiber,43.64322323033380,-108.2239013698330,Worland,
24 UNION PASS RD DUBOIS WY 82513,45378,,3,Fiber,43.59349319823410,-109.7836611155700,DUBOIS,
208 WALNUT AVE PINE BLUFFS WY 82082,5713,,19,Fiber,41.182288780091100,-104.06026700718500,Worland,
253 COUNTY ROAD 561N SAVERY WY 82332,23726,,1,Fiber,41.048797230078200,-107.41428134226400,DUBOIS,
414 NORTH LN WORLAND WY 82401,12318,,23,Fiber,44.02221125059700,-107.95181563899600,Worland,
619 CAMBRIA ST NEWCASTLE WY 82701,27596,,17,Fiber,43.85669356720350,-104.21242793508900,Worland,
1088 S PONDEROSA LN WORLAND WY 82401,13767,,23,Fiber,44.030821192929500,-107.9243938633170,Worland,
736 CLARK ST THERMOPOLIS WY 82443,9055,,21,Fiber,43.643097443921500,-108.21497402799400,Worland,
1228 CLARK ST THERMOPOLIS WY 82443,8857,,21,Fiber,43.6432145012505,-108.2234309967080,Worland,
608 MAIN ST PINE BLUFFS WY 82082,5518,,19,Fiber,41.17832894529730,-104.06859640919600,Worland,
412 NORTH LN WORLAND WY 82401,12319,,23,Fiber,44.02207117141740,-107.9518125997370,Worland,
2423 E CLEVELAND ST SUNDANCE WY 82729,49817,,78,Fiber,44.41499766867330,-104.3512460813480,Forsyth,
177 COUNTY ROAD 561N SAVERY WY 82332,23585,,1,Fiber,41.04340832782820,-107.42869621540000,DUBOIS,
420 WALKER AVE NEWCASTLE WY 82701,27599,,17,Fiber,43.85703335449670,-104.21176222801800,Worland,
97 COUNTY ROAD 561N SAVERY WY 82332,23877,,1,Fiber,41.03635372381040,-107.44164227801600,DUBOIS,
5116 US HIGHWAY 16 NEWCASTLE WY 82701,28833,,17,Fiber,43.83713812983750,-104.16415271358400,Worland,
411 NORTH LN WORLAND WY 82401,12338,,23,Fiber,44.02188114527820,-107.9523742875120,Worland,
1220 CLARK ST THERMOPOLIS WY 82443,8856,,21,Fiber,43.64320181524560,-108.2232442603020,Worland,
738 CLARK ST THERMOPOLIS WY 82443,9056,,21,Fiber,43.64307529307780,-108.21517631664000,Worland,
1080 S PONDEROSA LN WORLAND WY 82401,13761,,23,Fiber,44.03235350018440,-107.92099635596500,Worland,
417 WILLIAMS AVE NEWCASTLE WY 82701,27595,,17,Fiber,43.85706711518010,-104.21235909999800,Worland,
92 COUNTY ROAD 501 SAVERY WY 82332,23653,,1,Fiber,41.05112108245820,-107.44163392690200,DUBOIS,
410 NORTH LN WORLAND WY 82401,12320,,23,Fiber,44.02191635291230,-107.9518144342450,Worland,
14 UNION PASS RD DUBOIS WY 82513,45499,,3,Fiber,43.59722193378960,-109.78573742178200,DUBOIS,
1 KINGFISHER RD DUBOIS WY 82513,45010,,3,Fiber,43.515767219276400,-109.59498790853000,DUBOIS,
36 COUNTY ROAD 561N SAVERY WY 82332,23583,,1,Fiber,41.030075793775300,-107.44830523558300,DUBOIS,
26 COUNTY ROAD 561N SAVERY WY 82332,23582,,1,Fiber,41.029368544182100,-107.44933365484800,DUBOIS,
105 A 6 ST THERMOPOLIS WY 82443,30833,,21,Fiber,43.64582102034580,-108.21173571205900,Worland,
409 NORTH LN WORLAND WY 82401,12339,,23,Fiber,44.02172273042150,-107.95236922208200,Worland,
421 WILLIAMS AVE NEWCASTLE WY 82701,27594,,17,Fiber,43.85721303481420,-104.21237007966000,Worland,
2205 1/2 E CLEVELAND ST SUNDANCE WY 82729,50564,,78,Fiber,44.41415622105430,-104.35507645025900,Forsyth,
1001 ORIOLE CIR WORLAND WY 82401,13745,,23,Fiber,44.0367549503498,-107.92413358233900,Worland,
1212 CLARK ST THERMOPOLIS WY 82443,8855,,21,Fiber,43.64319986661140,-108.22300914219200,Worland,
24 COUNTY ROAD 561N SAVERY WY 82332,940371,,1,Fiber,41.02833440335860,-107.44986303339100,DUBOIS,
408 NORTH LN WORLAND WY 82401,12321,,23,Fiber,44.02176746122490,-107.95182021157300,Worland,
209 CHESTNUT AVE PINE BLUFFS WY 82082,5780,,19,Fiber,41.182317471417300,-104.06105072509300,Worland,
1137 STATE HIGHWAY 70 LOT 4 SAVERY WY 82332,24002,,1,Fiber,41.02586185404370,-107.45047140526700,DUBOIS,
2736 STATE HIGHWAY 450 A NEWCASTLE WY 82701,29474,,17,Fiber,43.69038492681090,-104.7448744314300,Worland,
310 S 6 ST THERMOPOLIS WY 82443,10295,,21,Fiber,43.64363105009010,-108.21248972190300,Worland,
11 KINGFISHER RD DUBOIS WY 82513,45011,,3,Fiber,43.516625684400800,-109.59506224714300,DUBOIS,
407 NORTH LN WORLAND WY 82401,12340,,23,Fiber,44.02158673987700,-107.95237300061900,Worland,
1134 CLARK ST THERMOPOLIS WY 82443,8845,,21,Fiber,43.64319455757710,-108.22202458681500,Worland,
316 3RD AVE NEWCASTLE WY 82701,27277,,17,Fiber,43.85449435329540,-104.2206399286390,Worland,
1137 A STATE HIGHWAY 70 SAVERY WY 82332,24000,,1,Fiber,41.02556579045180,-107.45035588607400,DUBOIS,
1023 N ROAD 11 WORLAND WY 82401,13744,,23,Fiber,44.033939615147700,-107.9240388998630,Worland,
1137 STATE HIGHWAY 70 SAVERY WY 82332,23997,,1,Fiber,41.025349661938700,-107.45036979547200,DUBOIS,
406 NORTH LN WORLAND WY 82401,12322,,23,Fiber,44.02159535413560,-107.9518209782330,Worland,
716 WOOD ST NEWCASTLE WY 82701,27682,,17,Fiber,43.857203326662300,-104.21329768317200,Worland,
12 KINGFISHER RD DUBOIS WY 82513,45012,,3,Fiber,43.51773235337400,-109.59368803695900,DUBOIS,
511 FREMONT ST THERMOPOLIS WY 82443,9653,,21,Fiber,43.643622042692100,-108.21085394384700,Worland,
528 WILLIAMS AVE NEWCASTLE WY 82701,27592,,17,Fiber,43.858218652037300,-104.2128961177580,Worland,
603 MARKET ST PINE BLUFFS WY 82082,5514,,19,Fiber,41.17853829894320,-104.06928043395800,Worland,
405 NORTH LN WORLAND WY 82401,12341,,23,Fiber,44.021410641237700,-107.95239468613700,Worland,
2209 1/2 E CLEVELAND ST SUNDANCE WY 82729,50879,,78,Fiber,44.41415270812820,-104.35458953918900,Forsyth,
1135 STATE HIGHWAY 70 SAVERY WY 82332,23720,,1,Fiber,41.025402392965800,-107.45090412992300,DUBOIS,
1128 CLARK ST THERMOPOLIS WY 82443,8841,,21,Fiber,43.64319332476750,-108.22185301932000,Worland,
1133 STATE HIGHWAY 70 SAVERY WY 82332,23992,,1,Fiber,41.025431526684600,-107.45126229692000,DUBOIS,
1089 S PONDEROSA LN WORLAND WY 82401,13743,,23,Fiber,44.03169936716860,-107.92432023660200,Worland,
404 NORTH LN WORLAND WY 82401,12323,,23,Fiber,44.02142516302360,-107.9518339840680,Worland,
705 WOOD ST NEWCASTLE WY 82701,27647,,17,Fiber,43.85770376991070,-104.21292952221700,Worland,
646 SUMNER ST DUP-1 SHERIDAN WY 82801,10581,,21,Fiber,43.645278486268500,-108.21303736337600,Worland,
5118 US HIGHWAY 16 NEWCASTLE WY 82701,28895,,17,Fiber,43.83654021911900,-104.16353141801500,Worland,
16 KINGFISHER RD DUBOIS WY 82513,45013,,3,Fiber,43.51793471941080,-109.59313407054300,DUBOIS,
1 A COUNTY ROAD 561S SAVERY WY 82332,23993,,1,Fiber,41.02504391238000,-107.44995251353400,DUBOIS,
818 LAWSON AVE WORLAND WY 82401,12252,,23,Fiber,44.0216526705347,-107.95756120605300,Worland,
727 WOOD ST NEWCASTLE WY 82701,27650,,17,Fiber,43.857707970137,-104.21377323124900,Worland,
20 KINGFISHER RD DUBOIS WY 82513,45014,,3,Fiber,43.51843507228110,-109.5935740237050,DUBOIS,
1 B  COUNTY ROAD 561S SAVERY WY 82332,940411,,1,Fiber,41.02494831998980,-107.44977431990800,DUBOIS,
1098 S PONDEROSA LN WORLAND WY 82401,12069,,23,Fiber,44.03083830021670,-107.92729175495200,Worland,
120 S 6 ST THERMOPOLIS WY 82443,9724,,21,Fiber,43.64531835233200,-108.2122667334440,Worland,
815 LAWSON AVE WORLAND WY 82401,12250,,23,Fiber,44.02222350010040,-107.95758198800800,Worland,
330 S 11 ST THERMOPOLIS WY 82443,8836,,21,Fiber,43.64336601727550,-108.2210858941180,Worland,
305 CHESTNUT AVE PINE BLUFFS WY 82082,5717,,19,Fiber,41.18170640755830,-104.06104924653500,Worland,
20 MINOW RD OLIVE MT 59343,20858,,32,Fiber,45.723310857343400,-105.32086169688000,Forsyth,
4 COUNTY ROAD 561S SAVERY WY 82332,23723,,1,Fiber,41.02479980936560,-107.45040648561700,DUBOIS,
2217 1/2 E CLEVELAND ST SUNDANCE WY 82729,50567,,78,Fiber,44.414175434205,-104.35395452588700,Forsyth,
812 LAWSON AVE WORLAND WY 82401,12253,,23,Fiber,44.02173778558080,-107.95778950636800,Worland,
317 S 11 ST THERMOPOLIS WY 82443,8835,,21,Fiber,43.643341082775000,-108.22047226514700,Worland,
6 COUNTY ROAD 561S SAVERY WY 82332,23724,,1,Fiber,41.02458222679880,-107.45041719147200,DUBOIS,
110 PUMPKIN CREEK RD VOLBORG MT 59351,20883,,32,Fiber,45.68656014120680,-105.74504707760400,Forsyth,
116 S 6 ST THERMOPOLIS WY 82443,9537,,21,Fiber,43.64546896826650,-108.212283983288,Worland,
1092 N PONDEROSA LN WORLAND WY 82401,12065,,23,Fiber,44.03264492818660,-107.92552055193200,Worland,
809 LAWSON AVE WORLAND WY 82401,12414,,23,Fiber,44.022111772680700,-107.95783013933400,Worland,
733 WOOD ST NEWCASTLE WY 82701,27679,,17,Fiber,43.85783722601260,-104.21406946309300,Worland,
30 KINGFISHER RD DUBOIS WY 82513,45015,,3,Fiber,43.52014083548920,-109.59396836061300,DUBOIS,
10 COUNTY ROAD 561S SAVERY WY 82332,23658,,1,Fiber,41.02386004986780,-107.45043868532500,DUBOIS,
529 PINE ST NEWCASTLE WY 82701,27642,,17,Fiber,43.85847900380490,-104.2143939792040,Worland,
12 COUNTY ROAD 561S SAVERY WY 82332,901415,,1,Fiber,41.0234954850708,-107.45048186469600,DUBOIS,
807 LAWSON AVE WORLAND WY 82401,12251,,23,Fiber,44.02210936229020,-107.95798158201100,Worland,
1042 CLARK ST THERMOPOLIS WY 82443,8831,,21,Fiber,43.64315803061250,-108.22045493316100,Worland,
727 1/2 N WOOD ST LOT 1/2 NEWCASTLE WY 82701,27593,,17,Fiber,43.8585293265927,-104.21399263283600,Worland,
108 S 6 ST THERMOPOLIS WY 82443,9711,,21,Fiber,43.64565262971720,-108.21223242542100,Worland,
1091 S PONDEROSA LN WORLAND WY 82401,12056,,23,Fiber,44.03155859941630,-107.92495880939600,Worland,
606 ELM ST PINE BLUFFS WY 82082,5704,,19,Fiber,41.1784577847552,-104.06720872770500,Worland,
1400 KISTER AVE WORLAND WY 82401,12118,,23,Fiber,44.02388822341660,-107.94922498624700,Worland,
1034 CLARK ST THERMOPOLIS WY 82443,8830,,21,Fiber,43.6431555053398,-108.22027917641800,Worland,
11 FIRST ST SAVERY WY 82332,21621,,1,Fiber,41.023489430055600,-107.4511575657250,DUBOIS,
2209 E CLEVELAND ST SUNDANCE WY 82729,50880,,78,Fiber,44.41382798723730,-104.35460413310400,Forsyth,
9 FIRST ST SAVERY WY 82332,901596,,1,Fiber,41.02398805453250,-107.45117142036200,DUBOIS,
410 EAST LN WORLAND WY 82401,12295,,23,Fiber,44.02203029352340,-107.94939321329600,Worland,
805 N WOOD ST NEWCASTLE WY 82701,26356,,17,Fiber,43.85829998113110,-104.21457074903300,Worland,
601 BROADWAY ST A THERMOPOLIS WY 82443,9538,,21,Fiber,43.6457220021804,-108.21226865009300,Worland,
3 SALT CREEK RD NEWCASTLE WY 82701,28886,,17,Fiber,43.83200981086700,-104.15539781542300,Worland,
309 CHESTNUT AVE PINE BLUFFS WY 82082,5718,,19,Fiber,41.18130027652850,-104.06104149779600,Worland,
1000 N ROAD 11 WORLAND WY 82401,12052,,23,Fiber,44.03656807274320,-107.92826678184400,Worland,
408 EAST LN WORLAND WY 82401,15412,,23,Fiber,44.02185903676990,-107.94940564413600,Worland,
1004 CLARK ST THERMOPOLIS WY 82443,8826,,21,Fiber,43.643155425803700,-108.21931222683400,Worland,
5 FIRST ST SAVERY WY 82332,23917,,1,Fiber,41.02447806974900,-107.45120602957200,DUBOIS,
100 UPHILL RD DUBOIS WY 82513,46410,,3,Fiber,43.575419104366400,-109.7633492053180,DUBOIS,
3 FIRST ST SAVERY WY 82332,23725,,1,Fiber,41.02469886673810,-107.45119340706700,DUBOIS,
409 EAST LN WORLAND WY 82401,12293,,23,Fiber,44.022031320904400,-107.94998252820200,Worland,
827 N WOOD ST NEWCASTLE WY 82701,27641,,17,Fiber,43.858242089885100,-104.21547507894500,Worland,
315 S 10 ST THERMOPOLIS WY 82443,8822,,21,Fiber,43.64332609025540,-108.21875108667400,Worland,
2111 E CLEVELAND ST SUNDANCE WY 82729,50073,,78,Fiber,44.413791052230700,-104.35618008432000,Forsyth,
1012 N ROAD 11 WORLAND WY 82401,12048,,23,Fiber,44.03531138887930,-107.92814469128200,Worland,
50 COUNTY ROAD 708 SAVERY WY 82332,23578,,1,Fiber,41.02134990093070,-107.4670532421280,DUBOIS,
407 EAST LN WORLAND WY 82401,12294,,23,Fiber,44.02185970852090,-107.94998436270900,Worland,
426 PINE AVE NEWCASTLE WY 82701,27628,,17,Fiber,43.85729151228540,-104.21469932882200,Worland,
803 WOOD ST NEWCASTLE WY 82701,27637,,17,Fiber,43.85771902544820,-104.21459558333200,Worland,
1297 STATE HIGHWAY 70 SAVERY WY 82332,23719,,1,Fiber,41.02599931020290,-107.42010061817800,DUBOIS,
607 BROADWAY ST THERMOPOLIS WY 82443,9546,,21,Fiber,43.645869932872800,-108.21250239916900,Worland,
942 CLARK ST THERMOPOLIS WY 82443,9076,,21,Fiber,43.64318749874790,-108.21858428342100,Worland,
406 EAST LN WORLAND WY 82401,12296,,23,Fiber,44.02173808194220,-107.94941949877300,Worland,
805 WOOD ST NEWCASTLE WY 82701,27638,,17,Fiber,43.85772011512940,-104.2147399070260,Worland,
306 3RD AVE NEWCASTLE WY 82701,27276,,17,Fiber,43.85398702740710,-104.22053716885400,Worland,
112 A STONEY POINT RD DUBOIS WY 82513,945575,,3,Fiber,43.5676731631757,-109.72729158278300,DUBOIS,
1314 A STATE HIGHWAY 70 SAVERY WY 82332,23985,,1,Fiber,41.020763330576100,-107.42038022993400,DUBOIS,
1011 N ROAD 11 WORLAND WY 82401,12047,,23,Fiber,44.035614851424100,-107.92646548742900,Worland,
404 EAST LN WORLAND WY 82401,12297,,23,Fiber,44.02154335244560,-107.94938628597800,Worland,
28 MURPHY GULCH RD BANNER WY 82832,8815,,21,Fiber,43.6437590225993,-108.21827786595600,Worland,
1314 STATE HIGHWAY 70 SAVERY WY 82332,24025,,1,Fiber,41.02166178516680,-107.4212260746610,DUBOIS,
633 1/2 BROADWAY ST THERMOPOLIS WY 82443,10580,,21,Fiber,43.645626125398600,-108.2129854495600,Worland,
34 KINGFISHER RD DUBOIS WY 82513,45016,,3,Fiber,43.520795288282900,-109.59401794706900,DUBOIS,
607 MAIN ST PINE BLUFFS WY 82082,5521,,19,Fiber,41.17833432395680,-104.06794017584800,Worland,
403 EAST LN WORLAND WY 82401,12313,,23,Fiber,44.02112372162630,-107.95036791161900,Worland,
302 WALNUT AVE PINE BLUFFS WY 82082,5716,,19,Fiber,41.18168218415700,-104.06027357855400,Worland,
2211 1/2 E CLEVELAND ST SUNDANCE WY 82729,49814,,78,Fiber,44.41413337721820,-104.355885796507,Forsyth,
1213 STATE HIGHWAY 70 SAVERY WY 82332,23595,,1,Fiber,41.02705470011690,-107.43509040396900,DUBOIS,
104 1/2 STAMPEDE ST NEWCASTLE WY 82701,945263,,17,Fiber,43.84551647025930,-104.21117053099100,Worland,
187 COUNTY ROAD 722 BAGGS WY 82321,23547,,1,Fiber,41.027946391572900,-107.56769148743600,DUBOIS,
400 EAST LN WORLAND WY 82401,12314,,23,Fiber,44.021237406922600,-107.94961680413000,Worland,
1016 N ROAD 11 WORLAND WY 82401,12045,,23,Fiber,44.03463455292920,-107.92827505081700,Worland,
643 BROADWAY ST THERMOPOLIS WY 82443,8987,,21,Fiber,43.64587615629310,-108.21340453862500,Worland,
829 WOOD ST NEWCASTLE WY 82701,27639,,17,Fiber,43.85777451990950,-104.21521649557100,Worland,
4 BIG RED RD NEWCASTLE WY 82701,29134,,17,Fiber,43.820879640204900,-104.14320086150400,Worland,
10 RIVERVIEW CT DUBOIS WY 82513,45017,,3,Fiber,43.51801573736670,-109.59524153599700,DUBOIS,
320 EAST LN WORLAND WY 82401,15413,,23,Fiber,44.02095680892700,-107.95000122922300,Worland,
921 FREMONT ST THERMOPOLIS WY 82443,8814,,21,Fiber,43.64374890172560,-108.21804614305300,Worland,
152 COUNTY ROAD 722 BAGGS WY 82321,23546,,1,Fiber,41.03118486017680,-107.57270089686900,DUBOIS,
52 RIVERVIEW DR DUBOIS WY 82513,45018,,3,Fiber,43.518611313615500,-109.59914465544100,DUBOIS,
10 S MILES ST BAGGS WY 82321,23264,,1,Fiber,41.0359550824608,-107.65947727713300,DUBOIS,
744 WARREN ST THERMOPOLIS WY 82443,9002,,21,Fiber,43.645284491033900,-108.21522653285200,Worland,
1312 CREST WAY WORLAND WY 82401,12181,,23,Fiber,44.02064368827830,-107.94869993385500,Worland,
1092 S PONDEROSA LN WORLAND WY 82401,12012,,23,Fiber,44.0308385175148,-107.92550048187500,Worland,
812 WOOD ST NEWCASTLE WY 82701,27636,,17,Fiber,43.85733264307700,-104.21491790898700,Worland,
909 FREMONT ST THERMOPOLIS WY 82443,8813,,21,Fiber,43.64374337401790,-108.21779925123900,Worland,
8 SUGARLOAF CT SUNDANCE WY 82729,50546,,78,Fiber,44.41452323234720,-104.3567253984340,Forsyth,
66 COUNTY ROAD 722 BAGGS WY 82321,23544,,1,Fiber,41.02869174622070,-107.59022575257800,DUBOIS,
1310 CREST WAY WORLAND WY 82401,12180,,23,Fiber,44.02060893431260,-107.94895701129100,Worland,
816 WOOD ST NEWCASTLE WY 82701,27635,,17,Fiber,43.8572895112201,-104.21521008848600,Worland,
833 WOOD ST NEWCASTLE WY 82701,27640,,17,Fiber,43.8576900993607,-104.21554646044200,Worland,
52 COUNTY ROAD 722 BAGGS WY 82321,23543,,1,Fiber,41.029420981683800,-107.59533145994900,DUBOIS,
726 WARREN ST THERMOPOLIS WY 82443,9010,,21,Fiber,43.64529435316380,-108.21470679231700,Worland,
1097 S PONDEROSA LN WORLAND WY 82401,12011,,23,Fiber,44.0315850304345,-107.92677691556300,Worland,
1308 CREST WAY WORLAND WY 82401,12179,,23,Fiber,44.02063659523070,-107.94918996632600,Worland,
302 S 9 ST THERMOPOLIS WY 82443,8804,,21,Fiber,43.64373299465160,-108.21755961531200,Worland,
87 LESEBERG AV DUBOIS WY 82513,45019,,3,Fiber,43.518677147441700,-109.59818748076800,DUBOIS,
505 CHESTNUT AVE PINE BLUFFS WY 82082,5731,,19,Fiber,41.179373348486500,-104.06107323203200,Worland,
52 A COUNTY ROAD 722 BAGGS WY 82321,23914,,1,Fiber,41.02994106238500,-107.59558766120300,DUBOIS,
27 RIVERVIEW DR DUBOIS WY 82513,45020,,3,Fiber,43.52044893488640,-109.60134431172700,DUBOIS,
1307 CREST WAY WORLAND WY 82401,12178,,23,Fiber,44.02103773635550,-107.9489835979550,Worland,
311 S 9 ST THERMOPOLIS WY 82443,8803,,21,Fiber,43.643552707554600,-108.21699453233000,Worland,
32 COUNTY ROAD 722 BAGGS WY 82321,23671,,1,Fiber,41.026658946448000,-107.59351633827900,DUBOIS,
722 WARREN ST THERMOPOLIS WY 82443,9011,,21,Fiber,43.64526303691910,-108.21450001323600,Worland,
1046 N ROAD 11 WORLAND WY 82401,12009,,23,Fiber,44.030912793900300,-107.92918258427100,Worland,
609 MAIN ST PINE BLUFFS WY 82082,5522,,19,Fiber,41.178215745100500,-104.06794945790700,Worland,
1306 CREST WAY WORLAND WY 82401,12177,,23,Fiber,44.020664157346800,-107.9494290546390,Worland,
903 WOOD ST NEWCASTLE WY 82701,27163,,17,Fiber,43.85766644335810,-104.21635572454800,Worland,
24 SUGARLOAF CT SUNDANCE WY 82729,50525,,78,Fiber,44.414828520547200,-104.3563284055970,Forsyth,
29 COUNTY ROAD 722 BAGGS WY 82321,23654,,1,Fiber,41.025958295256100,-107.59179948595700,DUBOIS,
Null,5230,,19,Fiber,41.179611101674900,-104.06100527312400,Worland,
100 2ND ST BAGGS WY 82321,23815,,1,Fiber,41.03487091412950,-107.65281604455100,DUBOIS,
1305 CREST WAY WORLAND WY 82401,12176,,23,Fiber,44.02105208041440,-107.94921868868500,Worland,
10 BIG RED RD NEWCASTLE WY 82701,28814,,17,Fiber,43.81929820231680,-104.14137399351100,Worland,
710 WARREN ST THERMOPOLIS WY 82443,9012,,21,Fiber,43.64526629778600,-108.21426577130800,Worland,
22 RIVERVIEW DR DUBOIS WY 82513,45022,,3,Fiber,43.521015058168000,-109.60063389196500,DUBOIS,
1042 N ROAD 11 WORLAND WY 82401,12007,,23,Fiber,44.031176869396900,-107.92828145790100,Worland,
320 S 9 ST THERMOPOLIS WY 82443,8794,,21,Fiber,43.64314669671050,-108.21756629620400,Worland,
1304 CREST WAY WORLAND WY 82401,12317,,23,Fiber,44.02076029864890,-107.94964054320100,Worland,
506 WALNUT AVE PINE BLUFFS WY 82082,5729,,19,Fiber,41.17942469315370,-104.06027546782300,Worland,
268 A STATE HIGHWAY 70 BAGGS WY 82321,23542,,1,Fiber,41.02529595628730,-107.61129358932200,DUBOIS,
7 MEDILL CT DUBOIS WY 82513,45023,,3,Fiber,43.51930702844370,-109.59597479126700,DUBOIS,
212 STATE HIGHWAY 70 BAGGS WY 82321,23541,,1,Fiber,41.023726570574800,-107.62196532847100,DUBOIS,
124 S 7 ST THERMOPOLIS WY 82443,9013,,21,Fiber,43.64533402038360,-108.21405806128300,Worland,
1303 CREST WAY WORLAND WY 82401,12316,,23,Fiber,44.021147825930600,-107.94946634715800,Worland,
2633 STATE HIGHWAY 450 NEWCASTLE WY 82701,28973,,17,Fiber,43.724264049658600,-104.7529498774060,Worland,
49 SUGARLOAF CT SUNDANCE WY 82729,50547,,78,Fiber,44.415612693309200,-104.35612200984600,Forsyth,
702 MUSH CREEK RD NEWCASTLE WY 82701,28913,,17,Fiber,43.799408134673800,-104.65662162881200,Worland,
1001 N ROAD 11 WORLAND WY 82401,11800,,23,Fiber,44.03719015302850,-107.92694122717200,Worland,
110 JEBENS ST BAGGS WY 82321,23310,,1,Fiber,41.037302322046000,-107.65995909539200,DUBOIS,
1302 CREST WAY WORLAND WY 82401,12315,,23,Fiber,44.020840001368400,-107.94978555141300,Worland,
837 CAMBRIA ST NEWCASTLE WY 82701,27175,,17,Fiber,43.856763268336100,-104.21589329182800,Worland,
830 CLARK ST THERMOPOLIS WY 82443,8799,,21,Fiber,43.64317936618030,-108.21654524234800,Worland,
